X,Y,OBJECTID,latitude,longitude,global_id,ward_code,ward_name,lga_code,lga_name,state_code,state_name,poi_file_name,uniqueID
7.55354666700003,5.64827666700006,60,5.648276667,7.553546667,55e9c62e-c68b-44d4-8cde-52f6bb3db990,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_60
7.55832833300008,5.71232833300007,61,5.712328333,7.558328333,2b9bfc55-f351-47db-8035-8f9bbd8a8f7d,ABSBND19,Uzuakoli I,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND19_61
7.57446500000003,5.72806833300007,62,5.728068333,7.574465,e33ca728-c058-4b9d-b093-732fceefe4ac,ABSBND19,Uzuakoli I,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND19_62
7.55743333300006,5.71113166700007,63,5.711131667,7.557433333,9e2d4b8d-6e5e-4c80-b802-307c5ff7711d,ABSBND19,Uzuakoli I,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND19_63
7.55794500000007,5.71358833300008,64,5.713588333,7.557945,462f2c70-c4f7-4a6a-b4e6-05faf968fafd,ABSBND19,Uzuakoli I,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND19_64
7.54501500000003,5.61997000000002,65,5.61997,7.545015,67e7c48b-7a39-42eb-a4e7-3b45005402d7,ABSBND20,Uzuakoli 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND20_65
7.55199000000005,5.62161166700002,66,5.621611667,7.55199,1a7283fc-481f-4ee6-80d8-a65a07e0a805,ABSBND20,Uzuakoli 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND20_66
7.55046000000004,5.62064000000004,67,5.62064,7.55046,b872fdd5-c463-4fb7-9bd4-e5a3980c6630,ABSBND20,Uzuakoli 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND20_67
7.54359166700004,5.61941333300007,68,5.619413333,7.543591667,c214dd32-8c0f-4887-b14a-5c0ba01b62f1,ABSBND20,Uzuakoli 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND20_68
7.56100528300004,5.45190500900003,69,5.45190500944222,7.56100528283332,ada33cd5-22c9-4e36-864b-9ea38873ceb2,ABSKWU01,Agbala-Ozu,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU01_69
7.56077500000004,5.45276500000006,70,5.452765,7.560775,fd69a902-469a-4f56-97bb-5b40caa0b374,ABSKWU01,Agbala-Ozu,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU01_70
7.56005333300004,5.45451000000003,71,5.45451,7.560053333,19fb99f5-2837-4b3f-860e-c34f3c03d81b,ABSKWU01,Agbala-Ozu,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU01_71
7.55981500000007,5.45587666700004,72,5.455876667,7.559815,1b6f3ef5-6529-4623-b694-195be2bfa03f,ABSKWU01,Agbala-Ozu,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU01_72
7.55882666700006,5.45841000000007,73,5.45841,7.558826667,27583845-fdfa-4a07-8c26-f1b149155620,ABSKWU01,Agbala-Ozu,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU01_73
7.55882666700006,5.45973166700003,74,5.459731667,7.558826667,d6677b9b-f5ac-4d92-8b90-d9342d6d63ae,ABSKWU01,Agbala-Ozu,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU01_74
7.55839000000003,5.45630166700005,75,5.456301667,7.55839,3925d023-04fa-4e5b-8321-02c48da59201,ABSKWU01,Agbala-Ozu,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU01_75
7.63681166700007,5.34291333300007,76,5.342913333,7.636811667,ff7e80dd-fef3-4d49-a5be-42865608135d,ABSKWU03,Ariam 1,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU03_76
7.61922833300002,5.33929833300004,77,5.339298333,7.619228333,474c8be8-5b9e-47a4-a5ea-bbd470b1e156,ABSKWU04,Ariam 2,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU04_77
7.61651333300006,5.34530666700005,78,5.345306667,7.616513333,31c23f10-8bfd-4b2f-8da6-aa46aa998d97,ABSKWU04,Ariam 2,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU04_78
7.58019333300007,5.44286666700003,79,5.442866667,7.580193333,bff166df-fa14-4842-ac62-9f31811721b9,ABSKWU07,Ibere 1,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU07_79
7.61063000000007,5.44963500000006,80,5.449635,7.61063,8bbd5c45-2662-40a1-9fac-ec8db1f785d1,ABSKWU08,Ibere 2,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU08_80
7.56001333300003,5.46559833300006,81,5.465598333,7.560013333,3e4906fa-6ba6-498b-ba1a-c707a31de117,ABSKWU10,Oboro I,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU10_81
7.56900166700007,5.39979833300004,82,5.399798333,7.569001667,8354fe0a-34be-41bb-8d5b-806deff21d87,ABSKWU13,Oboro Iv,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU13_82
7.58905833300003,5.38072333300005,83,5.380723333,7.589058333,6eb5ff58-a60a-4aa1-82f5-2fa852af278a,ABSKWU13,Oboro Iv,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU13_83
7.55049166700007,5.41353833300008,84,5.413538333,7.550491667,cb643269-1a98-4cf9-b2ea-bdb388c0fa37,ABSKWU13,Oboro Iv,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU13_84
7.58335666700003,5.38433833300007,85,5.384338333,7.583356667,28f26f21-64b6-4309-b52b-38f7493eb387,ABSKWU13,Oboro Iv,1005,Ikwuano,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1005_ABSKWU13_85
7.42298166700004,5.87340500000005,86,5.873405,7.422981667,a8c2f164-0f0a-4541-88bc-06d699204d0b,ABSMBL02,Achara,1008,Isuikwuato,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1008_ABSMBL02_86
